# Title: January - December 2023 Contiguous U.S. County Heating Degree Days
# Units: Fahrenheit Degree-Days
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
TX-371,Pecos County,Texas,1751,2,-765,2516
TX-373,Polk County,Texas,1371,6,-530,1901
TX-375,Potter County,Texas,3449,5,-844,4293
TX-377,Presidio County,Texas,1876,9,-515,2391
TX-379,Rains County,Texas,2057,8,-629,2686
TX-381,Randall County,Texas,3479,5,-833,4312
TX-383,Reagan County,Texas,2088,6,-582,2670
TX-385,Real County,Texas,1485,3,-599,2084
TX-387,Red River County,Texas,2225,6,-655,2880
TX-389,Reeves County,Texas,1948,5,-647,2595
TX-391,Refugio County,Texas,737,5,-470,1207
TX-393,Roberts County,Texas,3335,4,-923,4258
TX-395,Robertson County,Texas,1584,8,-507,2091
TX-397,Rockwall County,Texas,2026,8,-602,2628
TX-399,Runnels County,Texas,2000,8,-628,2628
TX-401,Rusk County,Texas,1808,10,-443,2251
TX-403,Sabine County,Texas,1534,5,-594,2128
TX-405,San Augustine County,Texas,1569,5,-541,2110
TX-407,San Jacinto County,Texas,1302,6,-536,1838
TX-409,San Patricio County,Texas,683,4,-440,1123
TX-411,San Saba County,Texas,1682,5,-666,2348
TX-413,Schleicher County,Texas,2032,6,-555,2587
TX-415,Scurry County,Texas,2338,7,-590,2928
TX-417,Shackelford County,Texas,2137,8,-634,2771
TX-419,Shelby County,Texas,1731,7,-473,2204
TX-421,Sherman County,Texas,3918,6,-691,4609
TX-423,Smith County,Texas,1993,13,-419,2412
TX-425,Somervell County,Texas,1778,3,-648,2426
TX-427,Starr County,Texas,471,1,-390,861
TX-429,Stephens County,Texas,2152,7,-624,2776
TX-431,Sterling County,Texas,2149,4,-586,2735
TX-433,Stonewall County,Texas,2257,5,-657,2914
TX-435,Sutton County,Texas,1794,3,-653,2447
TX-437,Swisher County,Texas,3397,4,-692,4089
TX-439,Tarrant County,Texas,1885,8,-593,2478
TX-441,Taylor County,Texas,2144,7,-614,2758
TX-443,Terrell County,Texas,1546,2,-642,2188
TX-445,Terry County,Texas,2979,15,-416,3395
TX-447,Throckmorton County,Texas,2199,7,-685,2884
TX-449,Titus County,Texas,1964,4,-757,2721
TX-451,Tom Green County,Texas,1995,8,-549,2544
TX-453,Travis County,Texas,1403,7,-536,1939
TX-455,Trinity County,Texas,1514,7,-478,1992
TX-457,Tyler County,Texas,1399,6,-526,1925
TX-459,Upshur County,Texas,1981,7,-515,2496
TX-461,Upton County,Texas,1912,6,-617,2529
TX-463,Uvalde County,Texas,1100,4,-546,1646
TX-465,Val Verde County,Texas,1313,2,-604,1917
TX-467,Van Zandt County,Texas,2020,9,-523,2543
TX-469,Victoria County,Texas,838,5,-517,1355
TX-471,Walker County,Texas,1412,7,-502,1914
TX-473,Waller County,Texas,1055,3,-647,1702
TX-475,Ward County,Texas,1857,4,-714,2571
TX-477,Washington County,Texas,1157,4,-655,1812
TX-479,Webb County,Texas,698,3,-478,1176
TX-481,Wharton County,Texas,914,3,-569,1483
TX-483,Wheeler County,Texas,3209,3,-845,4054
TX-485,Wichita County,Texas,2469,8,-621,3090
TX-487,Wilbarger County,Texas,2529,8,-628,3157
TX-489,Willacy County,Texas,425,2,-355,780
TX-491,Williamson County,Texas,1476,6,-595,2071
TX-493,Wilson County,Texas,1067,8,-437,1504
TX-495,Winkler County,Texas,2078,5,-673,2751
TX-497,Wise County,Texas,2188,8,-581,2769
TX-499,Wood County,Texas,2045,7,-561,2606
TX-501,Yoakum County,Texas,3068,8,-520,3588
TX-503,Young County,Texas,2236,7,-638,2874
TX-505,Zapata County,Texas,528,1,-438,966
TX-507,Zavala County,Texas,930,4,-499,1429
UT-001,Beaver County,Utah,6569,61,-104,6673
UT-003,Box Elder County,Utah,6884,51,-176,7060
UT-005,Cache County,Utah,8122,53,-219,8341
UT-007,Carbon County,Utah,7812,49,-239,8051
UT-009,Daggett County,Utah,9054,79,66,8988
UT-011,Davis County,Utah,6349,37,-371,6720
UT-013,Duchesne County,Utah,8798,52,-259,9057
UT-015,Emery County,Utah,6201,47,-228,6429
UT-017,Garfield County,Utah,6505,44,-255,6760
UT-019,Grand County,Utah,5926,33,-463,6389
UT-021,Iron County,Utah,6488,56,-194,6682
UT-023,Juab County,Utah,6356,67,-58,6414
UT-025,Kane County,Utah,5572,61,-113,5685
UT-027,Millard County,Utah,6158,71,-57,6215
UT-029,Morgan County,Utah,7904,37,-388,8292
UT-031,Piute County,Utah,7805,30,-437,8242
UT-033,Rich County,Utah,9353,72,-24,9377
UT-035,Salt Lake County,Utah,6379,33,-397,6776
UT-037,San Juan County,Utah,5412,45,-260,5672
UT-039,Sanpete County,Utah,7793,39,-290,8083
UT-041,Sevier County,Utah,7550,42,-241,7791
UT-043,Summit County,Utah,9575,41,-344,9919
UT-045,Tooele County,Utah,6303,74,8,6295
UT-047,Uintah County,Utah,7792,68,-28,7820
UT-049,Utah County,Utah,7018,38,-286,7304
UT-051,Wasatch County,Utah,8749,39,-373,9122
UT-053,Washington County,Utah,4639,65,-72,4711
UT-055,Wayne County,Utah,5847,32,-380,6227
UT-057,Weber County,Utah,7211,33,-458,7669
VT-001,Addison County,Vermont,6966,3,-1362,8328
VT-003,Bennington County,Vermont,6990,2,-1636,8626
VT-005,Caledonia County,Vermont,7682,2,-1468,9150
VT-007,Chittenden County,Vermont,6731,3,-1636,8367
VT-009,Essex County,Vermont,8047,3,-1455,9502
VT-011,Franklin County,Vermont,7008,2,-1581,8589
VT-013,Grand Isle County,Vermont,6649,2,-1405,8054
VT-015,Lamoille County,Vermont,7528,2,-1648,9176
VT-017,Orange County,Vermont,7198,1,-1581,8779
VT-019,Orleans County,Vermont,7798,3,-1494,9292
VT-021,Rutland County,Vermont,7078,3,-1416,8494
VT-023,Washington County,Vermont,7488,2,-1522,9010
VT-025,Windham County,Vermont,6722,2,-1541,8263
VT-027,Windsor County,Vermont,6923,1,-1597,8520
VA-001,Accomack County,Virginia,3146,1,-1037,4183
VA-003,Albemarle County,Virginia,3508,1,-1175,4683
VA-005,Alleghany County,Virginia,4498,7,-751,5249
VA-007,Amelia County,Virginia,3333,2,-849,4182
VA-009,Amherst County,Virginia,3790,2,-925,4715
VA-011,Appomattox County,Virginia,3520,2,-983,4503
VA-013,Arlington County,Virginia,3561,1,-1117,4678
VA-015,Augusta County,Virginia,4297,1,-1068,5365
VA-017,Bath County,Virginia,4767,7,-771,5538
VA-019,Bedford County,Virginia,3599,3,-898,4497
VA-021,Bland County,Virginia,4828,4,-761,5589
VA-023,Botetourt County,Virginia,3964,3,-749,4713
VA-025,Brunswick County,Virginia,3130,2,-879,4009
VA-027,Buchanan County,Virginia,4085,2,-849,4934
VA-029,Buckingham County,Virginia,3425,2,-982,4407
VA-031,Campbell County,Virginia,3574,3,-925,4499
VA-033,Caroline County,Virginia,3474,3,-916,4390
VA-035,Carroll County,Virginia,4366,3,-954,5320
VA-036,Charles City County,Virginia,2997,2,-780,3777
VA-037,Charlotte County,Virginia,3510,5,-837,4347
VA-041,Chesterfield County,Virginia,3206,2,-816,4022
VA-043,Clarke County,Virginia,4207,1,-1082,5289
VA-045,Craig County,Virginia,4383,3,-859,5242
VA-047,Culpeper County,Virginia,3776,1,-1060,4836
VA-049,Cumberland County,Virginia,3424,3,-880,4304
VA-051,Dickenson County,Virginia,4126,4,-786,4912
VA-053,Dinwiddie County,Virginia,3142,2,-862,4004
VA-057,Essex County,Virginia,3401,3,-806,4207
VA-059,Fairfax County,Virginia,3597,1,-1183,4780
VA-061,Fauquier County,Virginia,3872,1,-1179,5051
VA-063,Floyd County,Virginia,4534,3,-978,5512
VA-065,Fluvanna County,Virginia,3448,2,-1005,4453
VA-067,Franklin County,Virginia,3593,2,-912,4505
VA-069,Frederick County,Virginia,4451,2,-994,5445
VA-071,Giles County,Virginia,4520,3,-896,5416
VA-073,Gloucester County,Virginia,3021,2,-835,3856
VA-075,Goochland County,Virginia,3446,3,-899,4345
VA-077,Grayson County,Virginia,4896,2,-950,5846
VA-079,Greene County,Virginia,3849,1,-1219,5068
VA-081,Greensville County,Virginia,3062,4,-797,3859
VA-083,Halifax County,Virginia,3396,3,-815,4211
VA-085,Hanover County,Virginia,3366,2,-873,4239
VA-087,Henrico County,Virginia,3188,2,-837,4025
VA-089,Henry County,Virginia,3442,2,-799,4241
VA-091,Highland County,Virginia,5553,9,-762,6315
VA-093,Isle of Wight County,Virginia,2810,2,-844,3654
VA-095,James City County,Virginia,2952,2,-832,3784
VA-097,King and Queen County,Virginia,3315,3,-779,4094
VA-099,King George County,Virginia,3358,1,-1046,4404
VA-101,King William County,Virginia,3301,3,-801,4102
VA-103,Lancaster County,Virginia,3286,2,-810,4096
VA-105,Lee County,Virginia,3816,2,-790,4606
VA-107,Loudoun County,Virginia,3873,1,-1272,5145
VA-109,Louisa County,Virginia,3621,3,-935,4556
VA-111,Lunenburg County,Virginia,3318,2,-886,4204
VA-113,Madison County,Virginia,3998,1,-1139,5137
VA-115,Mathews County,Virginia,3023,2,-866,3889
VA-117,Mecklenburg County,Virginia,3197,2,-873,4070
VA-119,Middlesex County,Virginia,3209,2,-796,4005
VA-121,Montgomery County,Virginia,4079,1,-1050,5129
VA-125,Nelson County,Virginia,3733,1,-1089,4822
VA-127,New Kent County,Virginia,3157,2,-788,3945
VA-131,Northampton County,Virginia,2976,1,-930,3906
VA-133,Northumberland County,Virginia,3280,1,-949,4229
VA-135,Nottoway County,Virginia,3286,2,-911,4197
VA-137,Orange County,Virginia,3703,2,-1003,4706
VA-139,Page County,Virginia,4332,1,-1144,5476
VA-141,Patrick County,Virginia,3801,3,-835,4636
VA-143,Pittsylvania County,Virginia,3493,3,-761,4254
VA-145,Powhatan County,Virginia,3367,2,-870,4237
VA-147,Prince Edward County,Virginia,3459,4,-875,4334
VA-149,Prince George County,Virginia,3012,2,-776,3788
VA-153,Prince William County,Virginia,3546,1,-1243,4789
VA-155,Pulaski County,Virginia,4238,2,-970,5208
VA-157,Rappahannock County,Virginia,4205,1,-1081,5286
VA-159,Richmond County,Virginia,3408,3,-804,4212
VA-161,Roanoke County,Virginia,3761,2,-968,4729
VA-163,Rockbridge County,Virginia,4176,4,-770,4946
VA-165,Rockingham County,Virginia,4297,1,-1148,5445
VA-167,Russell County,Virginia,4168,1,-884,5052
VA-169,Scott County,Virginia,3791,1,-781,4572
VA-171,Shenandoah County,Virginia,4372,2,-1020,5392
VA-173,Smyth County,Virginia,4605,2,-906,5511
VA-175,Southampton County,Virginia,2906,2,-846,3752
VA-177,Spotsylvania County,Virginia,3690,2,-956,4646
VA-179,Stafford County,Virginia,3505,1,-1137,4642
VA-181,Surry County,Virginia,2912,2,-830,3742
VA-183,Sussex County,Virginia,3007,2,-832,3839
VA-185,Tazewell County,Virginia,4770,3,-843,5613
VA-187,Warren County,Virginia,4327,3,-1010,5337
VA-191,Washington County,Virginia,4056,1,-855,4911
VA-193,Westmoreland County,Virginia,3352,2,-948,4300
VA-195,Wise County,Virginia,4391,4,-715,5106
VA-197,Wythe County,Virginia,4497,2,-931,5428
VA-199,York County,Virginia,2867,2,-857,3724
VA-510,Alexandria City,Virginia,3452,1,-1120,4572
VA-520,Bristol City,Virginia,3696,1,-855,4551
VA-530,Buena Vista City,Virginia,3896,3,-760,4656
VA-540,Charlottesville City,Virginia,3403,1,-1160,4563
VA-550,Chesapeake City,Virginia,2667,1,-910,3577
VA-570,Colonial Heights City,Virginia,3105,2,-749,3854
VA-580,Covington City,Virginia,4110,7,-721,4831
VA-590,Danville City,Virginia,3282,3,-714,3996
VA-595,Emporia City,Virginia,3071,4,-771,3842
VA-600,Fairfax City,Virginia,3682,1,-1159,4841
VA-610,Falls Church City,Virginia,3682,1,-1121,4803
VA-620,Franklin City,Virginia,2845,2,-856,3701
VA-630,Fredericksburg City,Virginia,3564,1,-1052,4616
VA-640,Galax City,Virginia,4366,3,-979,5345
VA-650,Hampton City,Virginia,2731,2,-848,3579
VA-660,Harrisonburg City,Virginia,3978,1,-1179,5157
VA-670,Hopewell City,Virginia,3046,2,-719,3765
VA-680,Lynchburg City,Virginia,3522,2,-1000,4522
VA-683,Manassas City,Virginia,3577,1,-1238,4815
VA-685,Manassas Park City,Virginia,3584,1,-1231,4815
VA-690,Martinsville City,Virginia,3455,2,-790,4245
VA-700,Newport News City,Virginia,2756,2,-857,3613
VA-710,Norfolk City,Virginia,2593,1,-898,3491
VA-720,Norton City,Virginia,4394,4,-695,5089
VA-730,Petersburg City,Virginia,3093,2,-769,3862
VA-735,Poquoson City,Virginia,2773,2,-852,3625
VA-740,Portsmouth City,Virginia,2581,2,-877,3458
VA-750,Radford City,Virginia,4058,1,-1035,5093
VA-760,Richmond City,Virginia,3197,2,-849,4046
VA-770,Roanoke City,Virginia,3434,2,-967,4401
VA-775,Salem City,Virginia,3442,2,-998,4440
VA-790,Staunton City,Virginia,3908,1,-1210,5118
VA-800,Suffolk City,Virginia,2752,2,-861,3613
VA-810,Virginia Beach City,Virginia,2602,1,-939,3541
VA-820,Waynesboro City,Virginia,3809,1,-1236,5045
VA-830,Williamsburg City,Virginia,2925,2,-873,3798
VA-840,Winchester City,Virginia,4366,2,-994,5360
WA-001,Adams County,Washington,5740,10,-718,6458
WA-003,Asotin County,Washington,5945,6,-872,6817
WA-005,Benton County,Washington,5074,28,-408,5482
WA-007,Chelan County,Washington,7670,16,-697,8367
WA-009,Clallam County,Washington,5987,11,-700,6687
WA-011,Clark County,Washington,4788,19,-527,5315
WA-013,Columbia County,Washington,6240,17,-639,6879
WA-015,Cowlitz County,Washington,5361,13,-645,6006
WA-017,Douglas County,Washington,6413,22,-539,6952
WA-019,Ferry County,Washington,7648,9,-811,8459
WA-021,Franklin County,Washington,5205,21,-541,5746
WA-023,Garfield County,Washington,5970,7,-814,6784
WA-025,Grant County,Washington,5609,17,-610,6219
WA-027,Grays Harbor County,Washington,5206,16,-566,5772
WA-029,Island County,Washington,4880,14,-639,5519
WA-031,Jefferson County,Washington,6643,10,-676,7319
WA-033,King County,Washington,5990,12,-633,6623
WA-035,Kitsap County,Washington,4717,15,-629,5346
WA-037,Kittitas County,Washington,6983,11,-712,7695
WA-039,Klickitat County,Washington,6003,15,-649,6652
WA-041,Lewis County,Washington,6104,15,-577,6681
WA-043,Lincoln County,Washington,6539,18,-581,7120
WA-045,Mason County,Washington,5518,13,-623,6141
WA-047,Okanogan County,Washington,7789,13,-741,8530
WA-049,Pacific County,Washington,5081,16,-602,5683
WA-051,Pend Oreille County,Washington,7712,6,-947,8659
WA-053,Pierce County,Washington,6288,15,-612,6900
WA-055,San Juan County,Washington,4965,14,-614,5579
WA-057,Skagit County,Washington,6470,7,-787,7257
WA-059,Skamania County,Washington,6889,15,-611,7500
WA-061,Snohomish County,Washington,6353,11,-695,7048
WA-063,Spokane County,Washington,6312,5,-894,7206
WA-065,Stevens County,Washington,7008,10,-788,7796
WA-067,Thurston County,Washington,4921,15,-528,5449
WA-069,Wahkiakum County,Washington,5109,16,-662,5771
WA-071,Walla Walla County,Washington,5128,31,-415,5543
WA-073,Whatcom County,Washington,6995,6,-864,7859
WA-075,Whitman County,Washington,5642,5,-868,6510
WA-077,Yakima County,Washington,6618,14,-639,7257
WV-001,Barbour County,West Virginia,4705,3,-1031,5736
WV-003,Berkeley County,West Virginia,4432,4,-1024,5456
WV-005,Boone County,West Virginia,4001,2,-872,4873
WV-007,Braxton County,West Virginia,4294,6,-832,5126
WV-009,Brooke County,West Virginia,4937,4,-920,5857
WV-011,Cabell County,West Virginia,3875,2,-926,4801
WV-013,Calhoun County,West Virginia,4256,2,-965,5221
WV-015,Clay County,West Virginia,4160,4,-851,5011
WV-017,Doddridge County,West Virginia,4433,2,-1014,5447
WV-019,Fayette County,West Virginia,4580,4,-830,5410
WV-021,Gilmer County,West Virginia,4243,2,-993,5236
WV-023,Grant County,West Virginia,5037,6,-907,5944
WV-025,Greenbrier County,West Virginia,5154,4,-859,6013
WV-027,Hampshire County,West Virginia,4606,3,-933,5539
WV-029,Hancock County,West Virginia,5143,5,-808,5951
WV-031,Hardy County,West Virginia,4762,5,-911,5673
WV-033,Harrison County,West Virginia,4482,3,-1007,5489
WV-035,Jackson County,West Virginia,4225,5,-840,5065
WV-037,Jefferson County,West Virginia,4246,2,-1076,5322
WV-039,Kanawha County,West Virginia,3974,2,-855,4829
WV-041,Lewis County,West Virginia,4368,3,-964,5332
WV-043,Lincoln County,West Virginia,3772,2,-921,4693
WV-045,Logan County,West Virginia,3869,2,-855,4724
WV-047,McDowell County,West Virginia,4284,4,-770,5054
WV-049,Marion County,West Virginia,4700,5,-883,5583
WV-051,Marshall County,West Virginia,4921,6,-826,5747
WV-053,Mason County,West Virginia,4320,8,-672,4992
WV-055,Mercer County,West Virginia,4854,9,-592,5446
WV-057,Mineral County,West Virginia,4612,5,-875,5487
WV-059,Mingo County,West Virginia,3780,3,-813,4593
WV-061,Monongalia County,West Virginia,4818,4,-899,5717
WV-063,Monroe County,West Virginia,4565,3,-872,5437
WV-065,Morgan County,West Virginia,4529,2,-1018,5547
WV-067,Nicholas County,West Virginia,4796,5,-824,5620
WV-069,Ohio County,West Virginia,4924,4,-942,5866
WV-071,Pendleton County,West Virginia,5208,6,-934,6142
WV-073,Pleasants County,West Virginia,4381,2,-1060,5441
WV-075,Pocahontas County,West Virginia,5995,5,-821,6816
WV-077,Preston County,West Virginia,5262,3,-1020,6282
WV-079,Putnam County,West Virginia,3960,3,-889,4849
WV-081,Raleigh County,West Virginia,4709,5,-777,5486
WV-083,Randolph County,West Virginia,5732,5,-991,6723
WV-085,Ritchie County,West Virginia,4318,2,-1066,5384
WV-087,Roane County,West Virginia,4210,3,-886,5096
WV-089,Summers County,West Virginia,4487,3,-805,5292
WV-091,Taylor County,West Virginia,4625,3,-942,5567
WV-093,Tucker County,West Virginia,5760,6,-1011,6771
WV-095,Tyler County,West Virginia,4498,2,-981,5479
WV-097,Upshur County,West Virginia,4727,3,-957,5684
WV-099,Wayne County,West Virginia,3782,2,-937,4719
WV-101,Webster County,West Virginia,5302,9,-678,5980
WV-103,Wetzel County,West Virginia,4776,6,-843,5619
WV-105,Wirt County,West Virginia,4256,2,-1008,5264
WV-107,Wood County,West Virginia,4181,2,-1079,5260
WV-109,Wyoming County,West Virginia,4339,5,-775,5114
WI-001,Adams County,Wisconsin,6803,4,-1456,8259
WI-003,Ashland County,Wisconsin,8363,8,-1258,9621
WI-005,Barron County,Wisconsin,7789,8,-1252,9041
WI-007,Bayfield County,Wisconsin,8235,8,-1368,9603
WI-009,Brown County,Wisconsin,6777,4,-1554,8331
WI-011,Buffalo County,Wisconsin,6899,7,-1265,8164
WI-013,Burnett County,Wisconsin,7807,8,-1383,9190
WI-015,Calumet County,Wisconsin,6666,4,-1524,8190
WI-017,Chippewa County,Wisconsin,7446,6,-1334,8780
WI-019,Clark County,Wisconsin,7337,5,-1537,8874
WI-021,Columbia County,Wisconsin,6378,4,-1475,7853
WI-023,Crawford County,Wisconsin,6500,5,-1134,7634
WI-025,Dane County,Wisconsin,6233,4,-1387,7620
WI-027,Dodge County,Wisconsin,6479,5,-1289,7768
WI-029,Door County,Wisconsin,7169,7,-1224,8393
WI-031,Douglas County,Wisconsin,8231,8,-1384,9615
WI-033,Dunn County,Wisconsin,7297,7,-1254,8551
WI-035,Eau Claire County,Wisconsin,7132,5,-1468,8600
WI-037,Florence County,Wisconsin,8228,5,-1415,9643
WI-039,Fond du Lac County,Wisconsin,6549,4,-1454,8003
WI-041,Forest County,Wisconsin,8359,6,-1368,9727
WI-043,Grant County,Wisconsin,6352,5,-1098,7450
WI-045,Green County,Wisconsin,6194,4,-1233,7427
WI-047,Green Lake County,Wisconsin,6545,5,-1425,7970
WI-049,Iowa County,Wisconsin,6440,5,-1244,7684
WI-051,Iron County,Wisconsin,8662,10,-1155,9817
WI-053,Jackson County,Wisconsin,6966,4,-1541,8507
WI-055,Jefferson County,Wisconsin,6212,5,-1233,7445
WI-057,Juneau County,Wisconsin,6836,5,-1414,8250
WI-059,Kenosha County,Wisconsin,5824,4,-1277,7101
WI-061,Kewaunee County,Wisconsin,6890,4,-1457,8347
WI-063,La Crosse County,Wisconsin,6744,7,-1233,7977
WI-065,Lafayette County,Wisconsin,6388,5,-1113,7501
WI-067,Langlade County,Wisconsin,8026,5,-1463,9489
WI-069,Lincoln County,Wisconsin,8016,7,-1347,9363
WI-071,Manitowoc County,Wisconsin,6663,4,-1501,8164
WI-073,Marathon County,Wisconsin,7486,5,-1507,8993
WI-075,Marinette County,Wisconsin,7427,5,-1434,8861
WI-077,Marquette County,Wisconsin,6580,4,-1443,8023
WI-078,Menominee County,Wisconsin,7384,4,-1556,8940
WI-079,Milwaukee County,Wisconsin,5878,2,-1439,7317
WI-081,Monroe County,Wisconsin,7063,6,-1243,8306
WI-083,Oconto County,Wisconsin,7270,4,-1437,8707
WI-085,Oneida County,Wisconsin,8431,10,-1194,9625
WI-087,Outagamie County,Wisconsin,6717,4,-1576,8293
WI-089,Ozaukee County,Wisconsin,6286,4,-1377,7663
WI-091,Pepin County,Wisconsin,7030,7,-1171,8201
WI-093,Pierce County,Wisconsin,7265,8,-1131,8396
WI-095,Polk County,Wisconsin,7647,8,-1284,8931
WI-097,Portage County,Wisconsin,6994,4,-1580,8574
WI-099,Price County,Wisconsin,8304,7,-1313,9617
WI-101,Racine County,Wisconsin,5947,4,-1273,7220
WI-103,Richland County,Wisconsin,6518,5,-1266,7784
WI-105,Rock County,Wisconsin,6083,4,-1202,7285
WI-107,Rusk County,Wisconsin,7953,8,-1157,9110
WI-109,St. Croix County,Wisconsin,7397,8,-1214,8611
WI-111,Sauk County,Wisconsin,6558,5,-1335,7893
WI-113,Sawyer County,Wisconsin,8209,7,-1416,9625
WI-115,Shawano County,Wisconsin,7136,4,-1588,8724
WI-117,Sheboygan County,Wisconsin,6492,4,-1471,7963
WI-119,Taylor County,Wisconsin,7919,6,-1315,9234
WI-121,Trempealeau County,Wisconsin,6898,7,-1373,8271
WI-123,Vernon County,Wisconsin,6865,5,-1137,8002
WI-125,Vilas County,Wisconsin,8726,10,-1145,9871
WI-127,Walworth County,Wisconsin,6372,5,-964,7336
WI-129,Washburn County,Wisconsin,8058,8,-1343,9401
WI-131,Washington County,Wisconsin,6579,5,-1299,7878
WI-133,Waukesha County,Wisconsin,6215,4,-1346,7561
WI-135,Waupaca County,Wisconsin,6749,3,-1624,8373
WI-137,Waushara County,Wisconsin,6676,3,-1586,8262
WI-139,Winnebago County,Wisconsin,6534,4,-1508,8042
WI-141,Wood County,Wisconsin,7062,5,-1497,8559
WY-001,Albany County,Wyoming,8937,39,-420,9357
WY-003,Big Horn County,Wyoming,8038,22,-762,8800
WY-005,Campbell County,Wyoming,7453,16,-743,8196
WY-007,Carbon County,Wyoming,8955,60,-142,9097
WY-009,Converse County,Wyoming,7762,41,-335,8097
WY-011,Crook County,Wyoming,7621,21,-744,8365
WY-013,Fremont County,Wyoming,9231,65,-58,9289
WY-015,Goshen County,Wyoming,6642,16,-713,7355
WY-017,Hot Springs County,Wyoming,8205,43,-306,8511
WY-019,Johnson County,Wyoming,7821,27,-609,8430
WY-021,Laramie County,Wyoming,7107,21,-667,7774
WY-023,Lincoln County,Wyoming,9988,59,-139,10127
WY-025,Natrona County,Wyoming,8095,43,-311,8406
WY-027,Niobrara County,Wyoming,6966,10,-850,7816
WY-029,Park County,Wyoming,9355,20,-678,10033
WY-031,Platte County,Wyoming,6888,23,-614,7502
WY-033,Sheridan County,Wyoming,8167,28,-558,8725
WY-035,Sublette County,Wyoming,10945,64,-71,11016
WY-037,Sweetwater County,Wyoming,9163,86,205,8958
WY-039,Teton County,Wyoming,10855,42,-284,11139
WY-041,Uinta County,Wyoming,9590,87,153,9437
WY-043,Washakie County,Wyoming,7761,37,-447,8208
WY-045,Weston County,Wyoming,7360,11,-839,8199
