# Title: January - December 2023 Contiguous U.S. County Cooling Degree Days
# Units: Fahrenheit Degree-Days
# Note: Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
ID-065,Madison County,Idaho,271,120,114,157
ID-067,Minidoka County,Idaho,506,108,135,371
ID-069,Nez Perce County,Idaho,599,125,257,342
ID-071,Oneida County,Idaho,442,101,95,347
ID-073,Owyhee County,Idaho,526,113,147,379
ID-075,Payette County,Idaho,957,119,256,701
ID-077,Power County,Idaho,417,106,88,329
ID-079,Shoshone County,Idaho,208,123,115,93
ID-081,Teton County,Idaho,100,108,44,56
ID-083,Twin Falls County,Idaho,519,107,130,389
ID-085,Valley County,Idaho,64,116,36,28
ID-087,Washington County,Idaho,639,114,181,458
IL-001,Adams County,Illinois,1216,78,32,1184
IL-003,Alexander County,Illinois,1537,80,84,1453
IL-005,Bond County,Illinois,1316,87,89,1227
IL-007,Boone County,Illinois,726,79,47,679
IL-009,Brown County,Illinois,1132,68,7,1125
IL-011,Bureau County,Illinois,876,72,42,834
IL-013,Calhoun County,Illinois,1311,76,61,1250
IL-015,Carroll County,Illinois,806,93,112,694
IL-017,Cass County,Illinois,1094,57,-33,1127
IL-019,Champaign County,Illinois,974,75,36,938
IL-021,Christian County,Illinois,1199,93,106,1093
IL-023,Clark County,Illinois,1127,77,44,1083
IL-025,Clay County,Illinois,1245,77,49,1196
IL-027,Clinton County,Illinois,1412,88,112,1300
IL-029,Coles County,Illinois,1073,70,15,1058
IL-031,Cook County,Illinois,846,88,94,752
IL-033,Crawford County,Illinois,1172,68,4,1168
IL-035,Cumberland County,Illinois,1139,75,27,1112
IL-037,DeKalb County,Illinois,731,65,23,708
IL-039,De Witt County,Illinois,1029,85,78,951
IL-041,Douglas County,Illinois,1058,79,51,1007
IL-043,DuPage County,Illinois,830,88,97,733
IL-045,Edgar County,Illinois,991,58,-17,1008
IL-047,Edwards County,Illinois,1303,66,20,1283
IL-049,Effingham County,Illinois,1184,78,49,1135
IL-051,Fayette County,Illinois,1250,86,75,1175
IL-053,Ford County,Illinois,889,66,9,880
IL-055,Franklin County,Illinois,1332,74,30,1302
IL-057,Fulton County,Illinois,1136,89,88,1048
IL-059,Gallatin County,Illinois,1401,62,-9,1410
IL-061,Greene County,Illinois,1213,65,-6,1219
IL-063,Grundy County,Illinois,872,71,47,825
IL-065,Hamilton County,Illinois,1332,71,23,1309
IL-067,Hancock County,Illinois,1123,67,9,1114
IL-069,Hardin County,Illinois,1363,52,-39,1402
IL-071,Henderson County,Illinois,1056,76,42,1014
IL-073,Henry County,Illinois,934,86,70,864
IL-075,Iroquois County,Illinois,847,55,-21,868
IL-077,Jackson County,Illinois,1369,82,67,1302
IL-079,Jasper County,Illinois,1179,71,16,1163
IL-081,Jefferson County,Illinois,1309,77,20,1289
IL-083,Jersey County,Illinois,1317,76,49,1268
IL-085,Jo Daviess County,Illinois,747,89,88,659
IL-087,Johnson County,Illinois,1359,60,11,1348
IL-089,Kane County,Illinois,747,73,47,700
IL-091,Kankakee County,Illinois,822,57,-8,830
IL-093,Kendall County,Illinois,809,65,26,783
IL-095,Knox County,Illinois,963,79,47,916
IL-097,Lake County,Illinois,747,90,96,651
IL-099,LaSalle County,Illinois,833,65,8,825
IL-101,Lawrence County,Illinois,1201,52,-40,1241
IL-103,Lee County,Illinois,819,80,62,757
IL-105,Livingston County,Illinois,951,87,94,857
IL-107,Logan County,Illinois,1066,72,24,1042
IL-109,McDonough County,Illinois,1042,67,10,1032
IL-111,McHenry County,Illinois,677,69,30,647
IL-113,McLean County,Illinois,993,92,114,879
IL-115,Macon County,Illinois,1115,87,85,1030
IL-117,Macoupin County,Illinois,1214,79,51,1163
IL-119,Madison County,Illinois,1390,77,66,1324
IL-121,Marion County,Illinois,1306,84,82,1224
IL-123,Marshall County,Illinois,953,78,63,890
IL-125,Mason County,Illinois,1148,74,40,1108
IL-127,Massac County,Illinois,1502,71,39,1463
IL-129,Menard County,Illinois,1076,57,-28,1104
IL-131,Mercer County,Illinois,1038,93,103,935
IL-133,Monroe County,Illinois,1478,84,106,1372
IL-135,Montgomery County,Illinois,1222,90,95,1127
IL-137,Morgan County,Illinois,1092,59,-20,1112
IL-139,Moultrie County,Illinois,1083,77,34,1049
IL-141,Ogle County,Illinois,762,76,48,714
IL-143,Peoria County,Illinois,1134,108,180,954
IL-145,Perry County,Illinois,1347,81,51,1296
IL-147,Piatt County,Illinois,1054,84,88,966
IL-149,Pike County,Illinois,1187,69,7,1180
IL-151,Pope County,Illinois,1353,53,-34,1387
IL-153,Pulaski County,Illinois,1543,80,86,1457
IL-155,Putnam County,Illinois,930,70,28,902
IL-157,Randolph County,Illinois,1340,66,15,1325
IL-159,Richland County,Illinois,1194,55,-29,1223
IL-161,Rock Island County,Illinois,1047,105,151,896
IL-163,St. Clair County,Illinois,1435,76,69,1366
IL-165,Saline County,Illinois,1339,58,-17,1356
IL-167,Sangamon County,Illinois,1139,76,32,1107
IL-169,Schuyler County,Illinois,1118,71,10,1108
IL-171,Scott County,Illinois,1137,54,-37,1174
IL-173,Shelby County,Illinois,1136,77,33,1103
IL-175,Stark County,Illinois,919,76,47,872
IL-177,Stephenson County,Illinois,711,81,65,646
IL-179,Tazewell County,Illinois,1100,92,125,975
IL-181,Union County,Illinois,1380,74,50,1330
IL-183,Vermilion County,Illinois,889,47,-52,941
IL-185,Wabash County,Illinois,1292,62,6,1286
IL-187,Warren County,Illinois,990,77,51,939
IL-189,Washington County,Illinois,1367,83,72,1295
IL-191,Wayne County,Illinois,1305,76,43,1262
IL-193,White County,Illinois,1404,72,46,1358
IL-195,Whiteside County,Illinois,919,100,127,792
IL-197,Will County,Illinois,816,60,8,808
IL-199,Williamson County,Illinois,1318,69,25,1293
IL-201,Winnebago County,Illinois,759,79,54,705
IL-203,Woodford County,Illinois,983,91,111,872
IN-001,Adams County,Indiana,708,45,-47,755
IN-003,Allen County,Indiana,695,44,-51,746
IN-005,Bartholomew County,Indiana,1026,61,-24,1050
IN-007,Benton County,Indiana,820,63,-9,829
IN-009,Blackford County,Indiana,772,46,-55,827
IN-011,Boone County,Indiana,772,56,-34,806
IN-013,Brown County,Indiana,934,57,-34,968
IN-015,Carroll County,Indiana,809,53,-33,842
IN-017,Cass County,Indiana,754,49,-50,804
IN-019,Clark County,Indiana,1107,49,-40,1147
IN-021,Clay County,Indiana,1065,79,61,1004
IN-023,Clinton County,Indiana,777,51,-44,821
IN-025,Crawford County,Indiana,916,10,-220,1136
IN-027,Daviess County,Indiana,1123,57,-17,1140
IN-029,Dearborn County,Indiana,934,50,-35,969
IN-031,Decatur County,Indiana,891,50,-77,968
IN-033,DeKalb County,Indiana,588,37,-85,673
IN-035,Delaware County,Indiana,779,51,-46,825
IN-037,Dubois County,Indiana,1008,26,-155,1163
IN-039,Elkhart County,Indiana,648,62,8,640
IN-041,Fayette County,Indiana,743,33,-99,842
IN-043,Floyd County,Indiana,1140,59,-9,1149
IN-045,Fountain County,Indiana,840,44,-72,912
IN-047,Franklin County,Indiana,829,40,-79,908
IN-049,Fulton County,Indiana,704,54,-22,726
IN-051,Gibson County,Indiana,1348,78,63,1285
IN-053,Grant County,Indiana,806,62,-34,840
IN-055,Greene County,Indiana,1056,72,37,1019
IN-057,Hamilton County,Indiana,814,50,-44,858
IN-059,Hancock County,Indiana,854,52,-43,897
IN-061,Harrison County,Indiana,1101,51,-51,1152
IN-063,Hendricks County,Indiana,829,55,-45,874
IN-065,Henry County,Indiana,706,39,-83,789
IN-067,Howard County,Indiana,740,39,-95,835
IN-069,Huntington County,Indiana,726,47,-70,796
IN-071,Jackson County,Indiana,1074,71,14,1060
IN-073,Jasper County,Indiana,759,49,-31,790
IN-075,Jay County,Indiana,699,37,-75,774
IN-077,Jefferson County,Indiana,1053,63,-10,1063
IN-079,Jennings County,Indiana,1026,60,-28,1054
IN-081,Johnson County,Indiana,934,64,-20,954
IN-083,Knox County,Indiana,1233,69,17,1216
IN-085,Kosciusko County,Indiana,648,43,-48,696
IN-087,LaGrange County,Indiana,611,50,-25,636
IN-089,Lake County,Indiana,754,57,-3,757
IN-091,LaPorte County,Indiana,699,65,1,698
IN-093,Lawrence County,Indiana,908,37,-102,1010
IN-095,Madison County,Indiana,813,50,-45,858
IN-097,Marion County,Indiana,920,61,-19,939
IN-099,Marshall County,Indiana,667,60,1,666
IN-101,Martin County,Indiana,978,40,-88,1066
IN-103,Miami County,Indiana,757,46,-63,820
IN-105,Monroe County,Indiana,895,52,-54,949
IN-107,Montgomery County,Indiana,786,47,-58,844
IN-109,Morgan County,Indiana,925,59,-32,957
IN-111,Newton County,Indiana,785,48,-33,818
IN-113,Noble County,Indiana,586,36,-72,658
IN-115,Ohio County,Indiana,1036,67,18,1018
IN-117,Orange County,Indiana,883,21,-173,1056
IN-119,Owen County,Indiana,981,69,12,969
IN-121,Parke County,Indiana,892,45,-71,963
IN-123,Perry County,Indiana,999,7,-240,1239
IN-125,Pike County,Indiana,1214,62,2,1212
IN-127,Porter County,Indiana,712,60,1,711
IN-129,Posey County,Indiana,1447,73,38,1409
IN-131,Pulaski County,Indiana,737,56,-4,741
IN-133,Putnam County,Indiana,833,46,-72,905
IN-135,Randolph County,Indiana,665,42,-74,739
IN-137,Ripley County,Indiana,884,51,-55,939
IN-139,Rush County,Indiana,806,46,-74,880
IN-141,St. Joseph County,Indiana,673,71,19,654
IN-143,Scott County,Indiana,1110,67,19,1091
IN-145,Shelby County,Indiana,942,57,-40,982
IN-147,Spencer County,Indiana,1185,35,-116,1301
IN-149,Starke County,Indiana,724,72,13,711
IN-151,Steuben County,Indiana,555,44,-49,604
IN-153,Sullivan County,Indiana,1204,85,104,1100
IN-155,Switzerland County,Indiana,1067,71,29,1038
IN-157,Tippecanoe County,Indiana,851,60,-16,867
IN-159,Tipton County,Indiana,740,43,-86,826
IN-161,Union County,Indiana,725,26,-108,833
IN-163,Vanderburgh County,Indiana,1451,78,78,1373
IN-165,Vermillion County,Indiana,931,46,-69,1000
IN-167,Vigo County,Indiana,1134,81,78,1056
IN-169,Wabash County,Indiana,753,46,-60,813
IN-171,Warren County,Indiana,844,50,-44,888
IN-173,Warrick County,Indiana,1316,69,23,1293
IN-175,Washington County,Indiana,979,56,-41,1020
IN-177,Wayne County,Indiana,650,26,-116,766
IN-179,Wells County,Indiana,723,45,-62,785
IN-181,White County,Indiana,797,58,-11,808
IN-183,Whitley County,Indiana,640,39,-78,718
IA-001,Adair County,Iowa,896,71,12,884
IA-003,Adams County,Iowa,936,71,8,928
IA-005,Allamakee County,Iowa,670,77,49,621
IA-007,Appanoose County,Iowa,1017,66,-1,1018
IA-009,Audubon County,Iowa,858,82,39,819
IA-011,Benton County,Iowa,852,92,89,763
IA-013,Black Hawk County,Iowa,908,116,179,729
IA-015,Boone County,Iowa,951,93,111,840
IA-017,Bremer County,Iowa,811,111,150,661
IA-019,Buchanan County,Iowa,761,94,93,668
IA-021,Buena Vista County,Iowa,865,105,128,737
IA-023,Butler County,Iowa,834,106,132,702
IA-025,Calhoun County,Iowa,892,96,94,798
IA-027,Carroll County,Iowa,939,105,144,795
IA-029,Cass County,Iowa,933,73,23,910
IA-031,Cedar County,Iowa,922,94,95,827
IA-033,Cerro Gordo County,Iowa,769,110,123,646
IA-035,Cherokee County,Iowa,892,108,147,745
IA-037,Chickasaw County,Iowa,693,102,94,599
IA-039,Clarke County,Iowa,1093,96,127,966
IA-041,Clay County,Iowa,846,111,158,688
IA-043,Clayton County,Iowa,705,80,41,664
IA-045,Clinton County,Iowa,978,111,172,806
IA-047,Crawford County,Iowa,1017,118,216,801
IA-049,Dallas County,Iowa,1017,90,79,938
IA-051,Davis County,Iowa,1036,71,9,1027
IA-053,Decatur County,Iowa,1098,95,116,982
IA-055,Delaware County,Iowa,720,88,77,643
IA-057,Des Moines County,Iowa,1034,71,22,1012
IA-059,Dickinson County,Iowa,780,107,140,640
IA-061,Dubuque County,Iowa,762,86,80,682
IA-063,Emmet County,Iowa,813,115,165,648
IA-065,Fayette County,Iowa,653,82,46,607
IA-067,Floyd County,Iowa,772,106,115,657
IA-069,Franklin County,Iowa,789,103,121,668
IA-071,Fremont County,Iowa,1137,70,8,1129
IA-073,Greene County,Iowa,939,97,105,834
IA-075,Grundy County,Iowa,853,102,117,736
IA-077,Guthrie County,Iowa,915,82,43,872
IA-079,Hamilton County,Iowa,799,85,42,757
IA-081,Hancock County,Iowa,779,103,110,669
IA-083,Hardin County,Iowa,830,96,105,725
IA-085,Harrison County,Iowa,1072,98,133,939
IA-087,Henry County,Iowa,1019,73,23,996
IA-089,Howard County,Iowa,611,99,90,521
IA-091,Humboldt County,Iowa,840,90,77,763
IA-093,Ida County,Iowa,959,115,176,783
IA-095,Iowa County,Iowa,959,100,128,831
IA-097,Jackson County,Iowa,873,106,132,741
IA-099,Jasper County,Iowa,988,91,93,895
IA-101,Jefferson County,Iowa,977,67,-5,982
IA-103,Johnson County,Iowa,967,97,117,850
IA-105,Jones County,Iowa,866,107,140,726
IA-107,Keokuk County,Iowa,959,81,58,901
IA-109,Kossuth County,Iowa,875,116,191,684
IA-111,Lee County,Iowa,1090,64,-12,1102
IA-113,Linn County,Iowa,897,108,152,745
IA-115,Louisa County,Iowa,1059,91,109,950
IA-117,Lucas County,Iowa,1045,86,62,983
IA-119,Lyon County,Iowa,849,105,134,715
IA-121,Madison County,Iowa,1047,92,79,968
IA-123,Mahaska County,Iowa,982,81,42,940
IA-125,Marion County,Iowa,1026,80,24,1002
IA-127,Marshall County,Iowa,907,97,104,803
IA-129,Mills County,Iowa,1130,83,58,1072
IA-131,Mitchell County,Iowa,696,110,108,588
IA-133,Monona County,Iowa,1047,110,164,883
IA-135,Monroe County,Iowa,1022,74,6,1016
IA-137,Montgomery County,Iowa,1020,75,23,997
IA-139,Muscatine County,Iowa,974,85,69,905
IA-141,O&#039;Brien County,Iowa,842,105,129,713
IA-143,Osceola County,Iowa,776,103,122,654
IA-145,Page County,Iowa,1047,67,3,1044
IA-147,Palo Alto County,Iowa,853,109,161,692
IA-149,Plymouth County,Iowa,978,114,188,790
IA-151,Pocahontas County,Iowa,827,86,66,761
IA-153,Polk County,Iowa,1050,89,78,972
IA-155,Pottawattamie County,Iowa,1078,90,99,979
IA-157,Poweshiek County,Iowa,935,94,113,822
IA-159,Ringgold County,Iowa,1082,96,138,944
IA-161,Sac County,Iowa,955,115,179,776
IA-163,Scott County,Iowa,1050,111,194,856
IA-165,Shelby County,Iowa,958,93,107,851
IA-167,Sioux County,Iowa,892,105,132,760
IA-169,Story County,Iowa,948,97,121,827
IA-171,Tama County,Iowa,873,98,101,772
IA-173,Taylor County,Iowa,1025,89,73,952
IA-175,Union County,Iowa,988,90,71,917
IA-177,Van Buren County,Iowa,1037,63,-18,1055
IA-179,Wapello County,Iowa,1009,71,9,1000
IA-181,Warren County,Iowa,1080,82,41,1039
IA-183,Washington County,Iowa,982,89,92,890
IA-185,Wayne County,Iowa,1004,77,21,983
IA-187,Webster County,Iowa,827,83,40,787
IA-189,Winnebago County,Iowa,733,104,98,635
IA-191,Winneshiek County,Iowa,663,99,114,549
IA-193,Woodbury County,Iowa,1028,116,193,835
IA-195,Worth County,Iowa,717,108,102,615
IA-197,Wright County,Iowa,761,86,52,709
KS-001,Allen County,Kansas,1625,91,111,1514
KS-003,Anderson County,Kansas,1595,96,152,1443
KS-005,Atchison County,Kansas,1387,93,139,1248
KS-007,Barber County,Kansas,1739,85,79,1660
KS-009,Barton County,Kansas,1486,72,33,1453
KS-011,Bourbon County,Kansas,1586,76,60,1526
KS-013,Brown County,Kansas,1318,92,127,1191
KS-015,Butler County,Kansas,1826,119,307,1519
KS-017,Chase County,Kansas,1620,104,202,1418
KS-019,Chautauqua County,Kansas,1871,104,202,1669
KS-021,Cherokee County,Kansas,1780,95,156,1624
KS-023,Cheyenne County,Kansas,1049,86,111,938
KS-025,Clark County,Kansas,1638,69,2,1636
KS-027,Clay County,Kansas,1640,110,243,1397
KS-029,Cloud County,Kansas,1663,116,290,1373
KS-031,Coffey County,Kansas,1803,122,378,1425
KS-033,Comanche County,Kansas,1685,76,41,1644
KS-035,Cowley County,Kansas,1860,105,226,1634
KS-037,Crawford County,Kansas,1687,91,130,1557
KS-039,Decatur County,Kansas,1145,76,55,1090
KS-041,Dickinson County,Kansas,1752,114,295,1457
KS-043,Doniphan County,Kansas,1343,88,76,1267
KS-045,Douglas County,Kansas,1601,103,213,1388
KS-047,Edwards County,Kansas,1536,87,88,1448
KS-049,Elk County,Kansas,1775,107,222,1553
KS-051,Ellis County,Kansas,1496,92,140,1356
KS-053,Ellsworth County,Kansas,1683,104,185,1498
KS-055,Finney County,Kansas,1319,73,62,1257
KS-057,Ford County,Kansas,1501,81,88,1413
KS-059,Franklin County,Kansas,1594,99,184,1410
KS-061,Geary County,Kansas,1665,115,263,1402
KS-063,Gove County,Kansas,1340,87,128,1212
KS-065,Graham County,Kansas,1373,85,118,1255
KS-067,Grant County,Kansas,1316,57,-16,1332
KS-069,Gray County,Kansas,1412,80,80,1332
KS-071,Greeley County,Kansas,950,37,-77,1027
KS-073,Greenwood County,Kansas,1755,117,290,1465
KS-075,Hamilton County,Kansas,1133,39,-81,1214
KS-077,Harper County,Kansas,1822,87,84,1738
KS-079,Harvey County,Kansas,1791,108,249,1542
KS-081,Haskell County,Kansas,1329,58,-2,1331
KS-083,Hodgeman County,Kansas,1520,85,114,1406
KS-085,Jackson County,Kansas,1411,92,148,1263
KS-087,Jefferson County,Kansas,1523,103,217,1306
KS-089,Jewell County,Kansas,1425,100,170,1255
KS-091,Johnson County,Kansas,1595,108,237,1358
KS-093,Kearny County,Kansas,1215,55,-11,1226
KS-095,Kingman County,Kansas,1685,79,65,1620
KS-097,Kiowa County,Kansas,1581,91,76,1505
KS-099,Labette County,Kansas,1743,82,77,1666
KS-101,Lane County,Kansas,1379,92,162,1217
KS-103,Leavenworth County,Kansas,1546,104,216,1330
KS-105,Lincoln County,Kansas,1670,108,225,1445
KS-107,Linn County,Kansas,1574,91,107,1467
KS-109,Logan County,Kansas,1192,72,66,1126
KS-111,Lyon County,Kansas,1667,116,284,1383
KS-113,McPherson County,Kansas,1752,109,256,1496
KS-115,Marion County,Kansas,1706,112,257,1449
KS-117,Marshall County,Kansas,1237,64,-33,1270
KS-119,Meade County,Kansas,1518,63,-6,1524
KS-121,Miami County,Kansas,1581,101,188,1393
KS-123,Mitchell County,Kansas,1554,101,176,1378
KS-125,Montgomery County,Kansas,1831,87,108,1723
KS-127,Morris County,Kansas,1568,108,223,1345
KS-129,Morton County,Kansas,1309,59,-28,1337
KS-131,Nemaha County,Kansas,1218,76,25,1193
KS-133,Neosho County,Kansas,1699,88,109,1590
KS-135,Ness County,Kansas,1480,88,117,1363
KS-137,Norton County,Kansas,1217,76,69,1148
KS-139,Osage County,Kansas,1673,118,303,1370
KS-141,Osborne County,Kansas,1508,93,142,1366
KS-143,Ottawa County,Kansas,1739,114,301,1438
KS-145,Pawnee County,Kansas,1474,71,43,1431
KS-147,Phillips County,Kansas,1306,75,67,1239
KS-149,Pottawatomie County,Kansas,1472,92,136,1336
KS-151,Pratt County,Kansas,1618,90,100,1518
KS-153,Rawlins County,Kansas,1056,72,39,1017
KS-155,Reno County,Kansas,1695,91,126,1569
KS-157,Republic County,Kansas,1498,111,240,1258
KS-159,Rice County,Kansas,1621,88,107,1514
KS-161,Riley County,Kansas,1584,106,201,1383
KS-163,Rooks County,Kansas,1441,87,109,1332
KS-165,Rush County,Kansas,1462,75,68,1394
KS-167,Russell County,Kansas,1632,101,195,1437
KS-169,Saline County,Kansas,1804,110,294,1510
KS-171,Scott County,Kansas,1259,75,97,1162
KS-173,Sedgwick County,Kansas,1863,107,228,1635
KS-175,Seward County,Kansas,1426,57,-16,1442
KS-177,Shawnee County,Kansas,1631,111,266,1365
KS-179,Sheridan County,Kansas,1208,76,66,1142
KS-181,Sherman County,Kansas,1011,85,107,904
KS-183,Smith County,Kansas,1338,83,83,1255
KS-185,Stafford County,Kansas,1533,76,57,1476
KS-187,Stanton County,Kansas,1263,51,-34,1297
KS-189,Stevens County,Kansas,1375,64,-3,1378
KS-191,Sumner County,Kansas,1930,103,196,1734
KS-193,Thomas County,Kansas,1088,74,61,1027
KS-195,Trego County,Kansas,1428,88,137,1291
KS-197,Wabaunsee County,Kansas,1594,113,250,1344
KS-199,Wallace County,Kansas,1035,71,42,993
KS-201,Washington County,Kansas,1386,87,113,1273
KS-203,Wichita County,Kansas,1083,54,-30,1113
KS-205,Wilson County,Kansas,1780,99,156,1624
KS-207,Woodson County,Kansas,1751,111,245,1506
KS-209,Wyandotte County,Kansas,1573,104,210,1363
KY-001,Adair County,Kentucky,1221,74,53,1168
KY-003,Allen County,Kentucky,1342,47,-44,1386
KY-005,Anderson County,Kentucky,1193,76,75,1118
KY-007,Ballard County,Kentucky,1609,82,114,1495
KY-009,Barren County,Kentucky,1325,58,-23,1348
KY-011,Bath County,Kentucky,957,36,-97,1054
KY-013,Bell County,Kentucky,868,50,-42,910
KY-015,Boone County,Kentucky,1040,66,14,1026
KY-017,Bourbon County,Kentucky,1035,62,7,1028
KY-019,Boyd County,Kentucky,1017,72,49,968
KY-021,Boyle County,Kentucky,1143,81,63,1080
KY-023,Bracken County,Kentucky,913,37,-81,994
KY-025,Breathitt County,Kentucky,1074,46,-65,1139
KY-027,Breckinridge County,Kentucky,1105,33,-107,1212
KY-029,Bullitt County,Kentucky,1273,71,31,1242
KY-031,Butler County,Kentucky,1352,55,-15,1367
KY-033,Caldwell County,Kentucky,1444,63,-16,1460
KY-035,Calloway County,Kentucky,1578,75,62,1516
KY-037,Campbell County,Kentucky,1052,62,-6,1058
KY-039,Carlisle County,Kentucky,1627,82,108,1519
KY-041,Carroll County,Kentucky,1142,68,36,1106
KY-043,Carter County,Kentucky,895,48,-27,922
KY-045,Casey County,Kentucky,1089,70,37,1052
KY-047,Christian County,Kentucky,1395,52,-48,1443
KY-049,Clark County,Kentucky,1082,68,18,1064
KY-051,Clay County,Kentucky,1036,62,-16,1052
KY-053,Clinton County,Kentucky,1165,68,31,1134
KY-055,Crittenden County,Kentucky,1407,54,-38,1445
KY-057,Cumberland County,Kentucky,1288,70,22,1266
KY-059,Daviess County,Kentucky,1304,53,-45,1349
KY-061,Edmonson County,Kentucky,1386,78,64,1322
KY-063,Elliott County,Kentucky,894,38,-72,966
KY-065,Estill County,Kentucky,1098,51,-43,1141
KY-067,Fayette County,Kentucky,1148,87,105,1043
KY-069,Fleming County,Kentucky,864,24,-131,995
KY-071,Floyd County,Kentucky,1091,54,-25,1116
KY-073,Franklin County,Kentucky,1175,72,57,1118
KY-075,Fulton County,Kentucky,1644,73,23,1621
KY-077,Gallatin County,Kentucky,1136,73,47,1089
KY-079,Garrard County,Kentucky,1160,76,53,1107
KY-081,Grant County,Kentucky,1057,62,10,1047
KY-083,Graves County,Kentucky,1590,75,77,1513
KY-085,Grayson County,Kentucky,1249,67,30,1219
KY-087,Green County,Kentucky,1287,71,32,1255
KY-089,Greenup County,Kentucky,938,64,19,919
KY-091,Hancock County,Kentucky,1111,19,-185,1296
KY-093,Hardin County,Kentucky,1197,67,23,1174
KY-095,Harlan County,Kentucky,721,49,-45,766
KY-097,Harrison County,Kentucky,1015,53,-29,1044
KY-099,Hart County,Kentucky,1303,73,40,1263
KY-101,Henderson County,Kentucky,1470,76,43,1427
KY-103,Henry County,Kentucky,1083,62,-1,1084
KY-105,Hickman County,Kentucky,1624,80,69,1555
KY-107,Hopkins County,Kentucky,1442,62,-8,1450
KY-109,Jackson County,Kentucky,980,61,-24,1004
KY-111,Jefferson County,Kentucky,1232,54,-20,1252
KY-113,Jessamine County,Kentucky,1207,91,117,1090
KY-115,Johnson County,Kentucky,1045,61,-1,1046
KY-117,Kenton County,Kentucky,1030,65,6,1024
KY-119,Knott County,Kentucky,952,49,-62,1014
KY-121,Knox County,Kentucky,1000,53,-26,1026
KY-123,Larue County,Kentucky,1217,72,37,1180
KY-125,Laurel County,Kentucky,1022,60,-3,1025
KY-127,Lawrence County,Kentucky,1021,67,30,991
KY-129,Lee County,Kentucky,1074,42,-84,1158
KY-131,Leslie County,Kentucky,962,54,-31,993
KY-133,Letcher County,Kentucky,810,43,-65,875
KY-135,Lewis County,Kentucky,836,31,-97,933
KY-137,Lincoln County,Kentucky,1058,67,22,1036
KY-139,Livingston County,Kentucky,1478,65,-9,1487
KY-141,Logan County,Kentucky,1273,25,-150,1423
KY-143,Lyon County,Kentucky,1521,72,15,1506
KY-145,McCracken County,Kentucky,1596,76,93,1503
KY-147,McCreary County,Kentucky,961,50,-49,1010
KY-149,McLean County,Kentucky,1412,64,13,1399
KY-151,Madison County,Kentucky,1148,70,28,1120
KY-153,Magoffin County,Kentucky,1007,50,-52,1059
KY-155,Marion County,Kentucky,1202,74,46,1156
KY-157,Marshall County,Kentucky,1604,72,61,1543
KY-159,Martin County,Kentucky,1083,61,1,1082
KY-161,Mason County,Kentucky,833,27,-123,956
KY-163,Meade County,Kentucky,1101,38,-90,1191
KY-165,Menifee County,Kentucky,929,31,-109,1038
KY-167,Mercer County,Kentucky,1211,86,102,1109
KY-169,Metcalfe County,Kentucky,1219,65,-8,1227
KY-171,Monroe County,Kentucky,1236,47,-52,1288
KY-173,Montgomery County,Kentucky,1006,54,-30,1036
KY-175,Morgan County,Kentucky,943,32,-104,1047
KY-177,Muhlenberg County,Kentucky,1333,43,-78,1411
KY-179,Nelson County,Kentucky,1228,69,26,1202
KY-181,Nicholas County,Kentucky,946,43,-65,1011
KY-183,Ohio County,Kentucky,1273,50,-43,1316
KY-185,Oldham County,Kentucky,1067,39,-67,1134
KY-187,Owen County,Kentucky,1102,69,28,1074
KY-189,Owsley County,Kentucky,1082,54,-51,1133
KY-191,Pendleton County,Kentucky,1022,54,-32,1054
KY-193,Perry County,Kentucky,1000,46,-59,1059
KY-195,Pike County,Kentucky,1040,54,-29,1069
KY-197,Powell County,Kentucky,1041,42,-67,1108
KY-199,Pulaski County,Kentucky,1071,68,7,1064
KY-201,Robertson County,Kentucky,919,34,-84,1003
KY-203,Rockcastle County,Kentucky,1016,61,-8,1024
KY-205,Rowan County,Kentucky,840,22,-153,993
KY-207,Russell County,Kentucky,1188,77,61,1127
KY-209,Scott County,Kentucky,1108,74,56,1052
KY-211,Shelby County,Kentucky,1086,58,-17,1103
KY-213,Simpson County,Kentucky,1326,39,-79,1405
KY-215,Spencer County,Kentucky,1173,61,-3,1176
KY-217,Taylor County,Kentucky,1218,75,53,1165
KY-219,Todd County,Kentucky,1285,29,-126,1411
KY-221,Trigg County,Kentucky,1513,71,29,1484
KY-223,Trimble County,Kentucky,1077,58,-23,1100
KY-225,Union County,Kentucky,1447,61,-11,1458
KY-227,Warren County,Kentucky,1419,61,3,1416
KY-229,Washington County,Kentucky,1195,74,55,1140
KY-231,Wayne County,Kentucky,1087,66,14,1073
KY-233,Webster County,Kentucky,1441,62,-4,1445
KY-235,Whitley County,Kentucky,975,45,-63,1038
KY-237,Wolfe County,Kentucky,989,38,-103,1092
KY-239,Woodford County,Kentucky,1225,90,132,1093
LA-001,Acadia Parish,Louisiana,3358,130,621,2737
LA-003,Allen Parish,Louisiana,3192,130,602,2590
LA-005,Ascension Parish,Louisiana,3434,130,830,2604
LA-007,Assumption Parish,Louisiana,3470,130,811,2659
LA-009,Avoyelles Parish,Louisiana,3077,130,554,2523
LA-011,Beauregard Parish,Louisiana,3256,130,763,2493
LA-013,Bienville Parish,Louisiana,2739,128,563,2176
LA-015,Bossier Parish,Louisiana,2761,126,499,2262
LA-017,Caddo Parish,Louisiana,2833,127,503,2330
